customer_id,product_id,rating,timestamp
C0227,P045,2,2023-02-22 21:00:00
C0110,P049,5,2023-02-22 22:00:00
C0469,P047,1,2023-02-22 23:00:00
C0033,P005,3,2023-02-23 00:00:00
C0622,P024,4,2023-02-23 01:00:00
C0775,P045,1,2023-02-23 02:00:00
C0935,P039,2,2023-02-23 03:00:00
C0368,P028,5,2023-02-23 04:00:00
C0747,P006,1,2023-02-23 05:00:00
C0594,P039,4,2023-02-23 06:00:00
C0553,P012,4,2023-02-23 07:00:00
C0424,P037,2,2023-02-23 08:00:00
C0612,P017,1,2023-02-23 09:00:00
C0517,P001,3,2023-02-23 10:00:00
C0691,P007,1,2023-02-23 11:00:00
C0281,P010,4,2023-02-23 12:00:00
C0319,P032,2,2023-02-23 13:00:00
C0737,P037,2,2023-02-23 14:00:00
C0442,P047,3,2023-02-23 15:00:00
C0951,P026,2,2023-02-23 16:00:00
C0314,P019,2,2023-02-23 17:00:00
C0876,P011,2,2023-02-23 18:00:00
C0965,P042,2,2023-02-23 19:00:00
C0740,P030,2,2023-02-23 20:00:00
C0376,P026,4,2023-02-23 21:00:00
C0288,P031,1,2023-02-23 22:00:00
C0436,P009,5,2023-02-23 23:00:00
C0661,P002,2,2023-02-24 00:00:00
C0276,P044,5,2023-02-24 01:00:00
C0709,P026,5,2023-02-24 02:00:00
C0581,P034,4,2023-02-24 03:00:00
C0502,P030,2,2023-02-24 04:00:00
C0623,P014,5,2023-02-24 05:00:00
C0515,P015,2,2023-02-24 06:00:00
C0349,P012,3,2023-02-24 07:00:00
C0842,P048,3,2023-02-24 08:00:00
C0445,P034,3,2023-02-24 09:00:00
C0829,P010,5,2023-02-24 10:00:00
C0349,P020,3,2023-02-24 11:00:00
C0606,P010,4,2023-02-24 12:00:00
C0663,P029,4,2023-02-24 13:00:00
C0822,P047,5,2023-02-24 14:00:00
C0136,P034,2,2023-02-24 15:00:00
C0758,P021,1,2023-02-24 16:00:00
C0898,P037,2,2023-02-24 17:00:00
C0242,P030,2,2023-02-24 18:00:00
C0542,P013,2,2023-02-24 19:00:00
C0039,P023,2,2023-02-24 20:00:00
C0228,P049,1,2023-02-24 21:00:00
C0547,P048,3,2023-02-24 22:00:00
C0919,P031,2,2023-02-24 23:00:00
C0222,P035,4,2023-02-25 00:00:00
C0005,P031,5,2023-02-25 01:00:00
C0321,P014,5,2023-02-25 02:00:00
C0467,P042,4,2023-02-25 03:00:00
C0731,P034,2,2023-02-25 04:00:00
C0074,P002,1,2023-02-25 05:00:00
C0003,P015,3,2023-02-25 06:00:00
C0846,P004,5,2023-02-25 07:00:00
C0645,P020,3,2023-02-25 08:00:00
C0117,P009,1,2023-02-25 09:00:00
C0880,P018,5,2023-02-25 10:00:00
C0605,P024,3,2023-02-25 11:00:00
C0503,P003,1,2023-02-25 12:00:00
C0997,P028,3,2023-02-25 13:00:00
C0946,P018,2,2023-02-25 14:00:00
C0573,P042,1,2023-02-25 15:00:00
C0440,P001,3,2023-02-25 16:00:00
C0193,P009,2,2023-02-25 17:00:00
C0846,P042,2,2023-02-25 18:00:00
C0714,P024,1,2023-02-25 19:00:00
C0391,P019,4,2023-02-25 20:00:00
C0025,P047,5,2023-02-25 21:00:00
C0434,P018,1,2023-02-25 22:00:00
C0172,P022,2,2023-02-25 23:00:00
C0299,P023,2,2023-02-26 00:00:00
C0644,P010,1,2023-02-26 01:00:00
C0325,P045,4,2023-02-26 02:00:00
C0409,P033,5,2023-02-26 03:00:00
C0117,P027,3,2023-02-26 04:00:00
C0835,P004,1,2023-02-26 05:00:00
C0786,P004,5,2023-02-26 06:00:00
C0723,P020,5,2023-02-26 07:00:00
C0224,P011,2,2023-02-26 08:00:00
C0531,P049,3,2023-02-26 09:00:00
C0112,P003,1,2023-02-26 10:00:00
C0139,P048,2,2023-02-26 11:00:00
C0558,P041,2,2023-02-26 12:00:00
C0000,P019,4,2023-02-26 13:00:00
C0089,P037,5,2023-02-26 14:00:00
C0653,P024,1,2023-02-26 15:00:00
C0319,P013,1,2023-02-26 16:00:00
C0549,P010,1,2023-02-26 17:00:00
C0804,P031,2,2023-02-26 18:00:00
C0893,P010,4,2023-02-26 19:00:00
C0138,P017,3,2023-02-26 20:00:00
C0510,P026,2,2023-02-26 21:00:00
C0867,P017,3,2023-02-26 22:00:00
C0844,P022,4,2023-02-26 23:00:00
C0258,P010,5,2023-02-27 00:00:00
C0672,P020,1,2023-02-27 01:00:00
C0901,P043,3,2023-02-27 02:00:00
C0689,P004,2,2023-02-27 03:00:00
C0009,P022,3,2023-02-27 04:00:00
C0260,P040,5,2023-02-27 05:00:00
C0918,P024,1,2023-02-27 06:00:00
C0649,P040,3,2023-02-27 07:00:00
C0171,P009,5,2023-02-27 08:00:00
C0897,P021,2,2023-02-27 09:00:00
C0012,P018,4,2023-02-27 10:00:00
C0167,P000,2,2023-02-27 11:00:00
C0641,P006,1,2023-02-27 12:00:00
C0595,P003,2,2023-02-27 13:00:00
C0320,P000,2,2023-02-27 14:00:00
C0318,P014,2,2023-02-27 15:00:00
C0612,P039,2,2023-02-27 16:00:00
C0328,P011,1,2023-02-27 17:00:00
C0784,P021,5,2023-02-27 18:00:00
C0776,P021,3,2023-02-27 19:00:00
C0970,P049,4,2023-02-27 20:00:00
C0910,P046,3,2023-02-27 21:00:00
C0919,P016,3,2023-02-27 22:00:00
C0549,P028,4,2023-02-27 23:00:00
C0418,P045,1,2023-02-28 00:00:00
C0605,P013,4,2023-02-28 01:00:00
C0094,P049,1,2023-02-28 02:00:00
C0816,P019,3,2023-02-28 03:00:00
C0580,P049,1,2023-02-28 04:00:00
C0317,P047,5,2023-02-28 05:00:00
C0955,P032,4,2023-02-28 06:00:00
C0235,P042,5,2023-02-28 07:00:00
C0945,P014,3,2023-02-28 08:00:00
C0333,P011,4,2023-02-28 09:00:00
C0884,P039,3,2023-02-28 10:00:00
C0375,P019,5,2023-02-28 11:00:00
C0458,P029,3,2023-02-28 12:00:00
C0136,P037,4,2023-02-28 13:00:00
C0929,P002,4,2023-02-28 14:00:00
C0587,P027,3,2023-02-28 15:00:00
C0994,P025,4,2023-02-28 16:00:00
C0546,P029,4,2023-02-28 17:00:00
C0512,P012,3,2023-02-28 18:00:00
C0295,P012,5,2023-02-28 19:00:00
C0319,P001,4,2023-02-28 20:00:00
C0917,P036,4,2023-02-28 21:00:00
C0571,P048,4,2023-02-28 22:00:00
C0831,P037,4,2023-02-28 23:00:00
C0348,P001,3,2023-03-01 00:00:00
C0839,P035,5,2023-03-01 01:00:00
C0778,P025,5,2023-03-01 02:00:00
C0872,P010,1,2023-03-01 03:00:00
C0228,P007,4,2023-03-01 04:00:00
C0269,P043,4,2023-03-01 05:00:00
C0827,P039,1,2023-03-01 06:00:00
C0797,P042,5,2023-03-01 07:00:00
C0290,P021,2,2023-03-01 08:00:00
C0724,P019,2,2023-03-01 09:00:00
C0164,P007,5,2023-03-01 10:00:00
C0004,P028,4,2023-03-01 11:00:00
C0850,P039,2,2023-03-01 12:00:00
C0378,P025,3,2023-03-01 13:00:00
C0077,P029,3,2023-03-01 14:00:00
C0409,P016,1,2023-03-01 15:00:00
C0573,P019,5,2023-03-01 16:00:00
C0131,P015,5,2023-03-01 17:00:00
C0600,P045,2,2023-03-01 18:00:00
C0748,P042,4,2023-03-01 19:00:00
C0041,P006,5,2023-03-01 20:00:00
C0088,P015,2,2023-03-01 21:00:00
C0401,P044,2,2023-03-01 22:00:00
C0295,P046,5,2023-03-01 23:00:00
C0839,P047,2,2023-03-02 00:00:00
C0294,P026,1,2023-03-02 01:00:00
C0615,P022,1,2023-03-02 02:00:00
C0525,P023,5,2023-03-02 03:00:00
C0799,P008,4,2023-03-02 04:00:00
C0690,P034,1,2023-03-02 05:00:00
C0636,P019,1,2023-03-02 06:00:00
C0421,P036,5,2023-03-02 07:00:00
C0864,P041,3,2023-03-02 08:00:00
C0022,P016,2,2023-03-02 09:00:00
C0574,P046,1,2023-03-02 10:00:00
C0142,P030,3,2023-03-02 11:00:00
C0992,P007,4,2023-03-02 12:00:00
C0664,P014,3,2023-03-02 13:00:00
C0144,P030,5,2023-03-02 14:00:00
C0224,P029,4,2023-03-02 15:00:00
C0502,P045,4,2023-03-02 16:00:00
C0961,P019,3,2023-03-02 17:00:00
C0973,P038,5,2023-03-02 18:00:00
C0820,P011,1,2023-03-02 19:00:00
C0615,P048,3,2023-03-02 20:00:00
C0103,P016,1,2023-03-02 21:00:00
C0946,P041,3,2023-03-02 22:00:00
C0038,P029,1,2023-03-02 23:00:00
C0946,P028,3,2023-03-03 00:00:00
C0197,P018,4,2023-03-03 01:00:00
C0645,P045,2,2023-03-03 02:00:00
C0578,P010,4,2023-03-03 03:00:00
C0390,P033,1,2023-03-03 04:00:00
C0178,P049,5,2023-03-03 05:00:00
C0967,P006,4,2023-03-03 06:00:00
C0553,P043,2,2023-03-03 07:00:00
C0447,P033,1,2023-03-03 08:00:00
C0499,P019,4,2023-03-03 09:00:00
C0014,P049,3,2023-03-03 10:00:00
C0622,P037,5,2023-03-03 11:00:00
C0668,P023,1,2023-03-03 12:00:00
C0288,P009,4,2023-03-03 13:00:00
C0477,P031,1,2023-03-03 14:00:00
C0230,P014,3,2023-03-03 15:00:00
C0922,P036,2,2023-03-03 16:00:00
C0419,P019,4,2023-03-03 17:00:00
C0156,P002,1,2023-03-03 18:00:00
C0549,P036,1,2023-03-03 19:00:00
C0440,P039,1,2023-03-03 20:00:00
C0096,P007,2,2023-03-03 21:00:00
C0996,P039,1,2023-03-03 22:00:00
C0410,P043,5,2023-03-03 23:00:00
C0950,P022,5,2023-03-04 00:00:00
C0288,P039,1,2023-03-04 01:00:00
C0253,P010,5,2023-03-04 02:00:00
C0195,P045,4,2023-03-04 03:00:00
C0597,P007,5,2023-03-04 04:00:00
C0833,P028,1,2023-03-04 05:00:00
C0521,P029,3,2023-03-04 06:00:00
C0516,P009,4,2023-03-04 07:00:00
C0634,P038,2,2023-03-04 08:00:00
C0841,P027,1,2023-03-04 09:00:00
C0864,P048,2,2023-03-04 10:00:00
C0117,P035,3,2023-03-04 11:00:00
C0805,P012,2,2023-03-04 12:00:00
C0908,P031,1,2023-03-04 13:00:00
C0158,P035,1,2023-03-04 14:00:00
C0814,P036,3,2023-03-04 15:00:00
C0227,P025,1,2023-03-04 16:00:00
C0876,P021,3,2023-03-04 17:00:00
C0215,P003,3,2023-03-04 18:00:00
C0947,P030,1,2023-03-04 19:00:00
C0695,P017,5,2023-03-04 20:00:00
C0014,P037,3,2023-03-04 21:00:00
C0156,P023,1,2023-03-04 22:00:00
C0647,P022,5,2023-03-04 23:00:00
C0260,P021,3,2023-03-05 00:00:00
C0156,P001,5,2023-03-05 01:00:00
C0046,P030,4,2023-03-05 02:00:00
C0323,P010,4,2023-03-05 03:00:00
C0843,P027,5,2023-03-05 04:00:00
C0684,P045,3,2023-03-05 05:00:00
C0129,P031,1,2023-03-05 06:00:00
C0410,P004,2,2023-03-05 07:00:00
C0094,P037,1,2023-03-05 08:00:00
C0626,P009,2,2023-03-05 09:00:00
C0754,P039,2,2023-03-05 10:00:00
C0931,P045,3,2023-03-05 11:00:00
C0291,P023,5,2023-03-05 12:00:00
C0793,P034,1,2023-03-05 13:00:00
C0810,P043,5,2023-03-05 14:00:00
C0282,P047,4,2023-03-05 15:00:00
C0068,P022,3,2023-03-05 16:00:00
C0659,P016,3,2023-03-05 17:00:00
C0010,P000,4,2023-03-05 18:00:00
C0253,P030,1,2023-03-05 19:00:00
C0841,P030,4,2023-03-05 20:00:00
C0871,P041,1,2023-03-05 21:00:00
C0549,P041,2,2023-03-05 22:00:00
C0133,P033,3,2023-03-05 23:00:00
C0711,P008,1,2023-03-06 00:00:00
C0022,P021,5,2023-03-06 01:00:00
C0814,P012,5,2023-03-06 02:00:00
C0345,P024,3,2023-03-06 03:00:00
C0301,P047,4,2023-03-06 04:00:00
C0362,P017,4,2023-03-06 05:00:00
C0395,P011,1,2023-03-06 06:00:00
C0217,P039,4,2023-03-06 07:00:00
C0140,P016,3,2023-03-06 08:00:00
C0615,P014,1,2023-03-06 09:00:00
C0957,P041,2,2023-03-06 10:00:00
C0209,P014,4,2023-03-06 11:00:00
C0984,P014,4,2023-03-06 12:00:00
C0992,P038,1,2023-03-06 13:00:00
C0622,P012,5,2023-03-06 14:00:00
C0615,P016,4,2023-03-06 15:00:00
C0827,P031,3,2023-03-06 16:00:00
C0682,P008,4,2023-03-06 17:00:00
C0459,P039,2,2023-03-06 18:00:00
C0355,P019,4,2023-03-06 19:00:00
C0323,P025,5,2023-03-06 20:00:00
C0132,P026,4,2023-03-06 21:00:00
C0887,P020,1,2023-03-06 22:00:00
C0804,P017,4,2023-03-06 23:00:00
C0839,P012,5,2023-03-07 00:00:00
C0126,P015,1,2023-03-07 01:00:00
C0105,P008,3,2023-03-07 02:00:00
C0603,P011,1,2023-03-07 03:00:00
C0798,P043,2,2023-03-07 04:00:00
C0377,P037,1,2023-03-07 05:00:00
C0904,P018,3,2023-03-07 06:00:00
C0050,P006,4,2023-03-07 07:00:00
C0028,P034,1,2023-03-07 08:00:00
C0461,P047,1,2023-03-07 09:00:00
C0295,P017,1,2023-03-07 10:00:00
C0296,P015,1,2023-03-07 11:00:00
C0725,P038,3,2023-03-07 12:00:00
C0778,P003,5,2023-03-07 13:00:00
C0406,P024,5,2023-03-07 14:00:00
C0768,P031,1,2023-03-07 15:00:00
C0813,P039,3,2023-03-07 16:00:00
C0612,P012,3,2023-03-07 17:00:00
C0404,P044,1,2023-03-07 18:00:00
C0345,P016,2,2023-03-07 19:00:00
C0621,P048,1,2023-03-07 20:00:00
C0419,P036,2,2023-03-07 21:00:00
C0181,P005,1,2023-03-07 22:00:00
C0982,P018,2,2023-03-07 23:00:00
C0824,P012,2,2023-03-08 00:00:00
C0000,P025,1,2023-03-08 01:00:00
C0830,P013,2,2023-03-08 02:00:00
C0949,P030,4,2023-03-08 03:00:00
C0566,P003,5,2023-03-08 04:00:00
C0370,P038,3,2023-03-08 05:00:00
C0935,P007,2,2023-03-08 06:00:00
C0910,P024,2,2023-03-08 07:00:00
C0660,P012,3,2023-03-08 08:00:00
C0430,P031,2,2023-03-08 09:00:00
C0968,P037,3,2023-03-08 10:00:00
C0308,P037,1,2023-03-08 11:00:00
C0136,P027,4,2023-03-08 12:00:00
C0201,P029,4,2023-03-08 13:00:00
C0435,P002,5,2023-03-08 14:00:00
C0312,P027,2,2023-03-08 15:00:00
C0116,P002,5,2023-03-08 16:00:00
C0665,P044,1,2023-03-08 17:00:00
C0936,P033,4,2023-03-08 18:00:00
C0802,P015,1,2023-03-08 19:00:00
C0574,P021,1,2023-03-08 20:00:00
C0243,P031,2,2023-03-08 21:00:00
C0536,P037,1,2023-03-08 22:00:00
C0601,P007,4,2023-03-08 23:00:00
C0074,P007,5,2023-03-09 00:00:00
C0805,P005,4,2023-03-09 01:00:00
C0385,P013,2,2023-03-09 02:00:00
C0902,P031,4,2023-03-09 03:00:00
C0209,P034,3,2023-03-09 04:00:00
C0474,P009,5,2023-03-09 05:00:00
C0417,P002,3,2023-03-09 06:00:00
C0346,P011,3,2023-03-09 07:00:00
C0528,P048,2,2023-03-09 08:00:00
C0639,P030,1,2023-03-09 09:00:00
C0938,P028,3,2023-03-09 10:00:00
C0954,P004,4,2023-03-09 11:00:00
C0875,P024,1,2023-03-09 12:00:00
C0762,P040,4,2023-03-09 13:00:00
C0178,P030,4,2023-03-09 14:00:00
C0181,P020,1,2023-03-09 15:00:00
C0663,P019,1,2023-03-09 16:00:00
C0024,P038,4,2023-03-09 17:00:00
C0966,P021,2,2023-03-09 18:00:00
C0179,P003,5,2023-03-09 19:00:00
C0709,P012,5,2023-03-09 20:00:00
C0500,P044,2,2023-03-09 21:00:00
C0855,P041,1,2023-03-09 22:00:00
C0160,P049,4,2023-03-09 23:00:00
C0176,P048,5,2023-03-10 00:00:00
C0284,P019,4,2023-03-10 01:00:00
C0062,P012,2,2023-03-10 02:00:00
C0661,P016,4,2023-03-10 03:00:00
C0665,P035,2,2023-03-10 04:00:00
C0155,P032,1,2023-03-10 05:00:00
C0881,P000,2,2023-03-10 06:00:00
C0468,P014,2,2023-03-10 07:00:00
C0048,P012,5,2023-03-10 08:00:00
C0966,P016,4,2023-03-10 09:00:00
C0848,P023,5,2023-03-10 10:00:00
C0083,P007,3,2023-03-10 11:00:00
C0360,P049,2,2023-03-10 12:00:00
C0688,P026,3,2023-03-10 13:00:00
C0147,P044,5,2023-03-10 14:00:00
C0629,P022,4,2023-03-10 15:00:00
C0341,P045,5,2023-03-10 16:00:00
C0475,P007,4,2023-03-10 17:00:00
C0062,P007,4,2023-03-10 18:00:00
C0700,P025,1,2023-03-10 19:00:00
C0359,P046,2,2023-03-10 20:00:00
C0560,P012,5,2023-03-10 21:00:00
C0326,P038,4,2023-03-10 22:00:00
C0768,P036,5,2023-03-10 23:00:00
C0735,P048,5,2023-03-11 00:00:00
C0140,P027,4,2023-03-11 01:00:00
C0989,P024,3,2023-03-11 02:00:00
C0214,P015,2,2023-03-11 03:00:00
C0434,P001,2,2023-03-11 04:00:00
C0890,P017,1,2023-03-11 05:00:00
C0951,P016,1,2023-03-11 06:00:00
C0722,P029,1,2023-03-11 07:00:00
C0317,P038,2,2023-03-11 08:00:00
C0031,P012,3,2023-03-11 09:00:00
C0669,P031,2,2023-03-11 10:00:00
C0284,P049,2,2023-03-11 11:00:00
C0304,P028,2,2023-03-11 12:00:00
C0428,P045,2,2023-03-11 13:00:00
C0476,P029,3,2023-03-11 14:00:00
C0285,P017,1,2023-03-11 15:00:00
C0143,P012,5,2023-03-11 16:00:00
C0423,P042,1,2023-03-11 17:00:00
C0018,P020,1,2023-03-11 18:00:00
C0017,P029,5,2023-03-11 19:00:00
C0768,P020,2,2023-03-11 20:00:00
C0589,P047,3,2023-03-11 21:00:00
C0370,P016,3,2023-03-11 22:00:00
C0174,P039,1,2023-03-11 23:00:00
C0193,P018,5,2023-03-12 00:00:00
C0501,P014,4,2023-03-12 01:00:00
C0987,P008,2,2023-03-12 02:00:00
C0112,P009,1,2023-03-12 03:00:00
C0113,P043,3,2023-03-12 04:00:00
C0221,P030,5,2023-03-12 05:00:00
C0677,P022,5,2023-03-12 06:00:00
C0946,P029,1,2023-03-12 07:00:00
C0830,P032,4,2023-03-12 08:00:00
C0643,P008,3,2023-03-12 09:00:00
C0896,P046,1,2023-03-12 10:00:00
C0263,P000,4,2023-03-12 11:00:00
C0924,P043,5,2023-03-12 12:00:00
C0054,P034,2,2023-03-12 13:00:00
C0870,P010,3,2023-03-12 14:00:00
C0642,P033,3,2023-03-12 15:00:00
C0799,P015,4,2023-03-12 16:00:00
C0777,P008,1,2023-03-12 17:00:00
C0457,P031,5,2023-03-12 18:00:00
C0978,P014,4,2023-03-12 19:00:00
C0877,P011,2,2023-03-12 20:00:00
C0161,P032,2,2023-03-12 21:00:00
C0379,P044,2,2023-03-12 22:00:00
C0992,P013,4,2023-03-12 23:00:00
C0086,P007,5,2023-03-13 00:00:00
C0054,P007,3,2023-03-13 01:00:00
C0475,P026,1,2023-03-13 02:00:00
C0799,P011,3,2023-03-13 03:00:00
C0177,P000,5,2023-03-13 04:00:00
C0390,P042,3,2023-03-13 05:00:00
C0348,P039,4,2023-03-13 06:00:00
C0007,P041,2,2023-03-13 07:00:00
C0832,P010,5,2023-03-13 08:00:00
C0312,P038,5,2023-03-13 09:00:00
C0758,P042,3,2023-03-13 10:00:00
C0834,P030,4,2023-03-13 11:00:00
C0983,P016,3,2023-03-13 12:00:00
C0982,P032,3,2023-03-13 13:00:00
C0442,P031,5,2023-03-13 14:00:00
C0766,P028,3,2023-03-13 15:00:00
C0327,P020,2,2023-03-13 16:00:00
C0053,P020,3,2023-03-13 17:00:00
C0760,P039,2,2023-03-13 18:00:00
C0238,P022,5,2023-03-13 19:00:00
C0228,P005,4,2023-03-13 20:00:00
C0578,P021,2,2023-03-13 21:00:00
C0050,P049,4,2023-03-13 22:00:00
C0608,P037,4,2023-03-13 23:00:00
C0603,P036,2,2023-03-14 00:00:00
C0263,P044,5,2023-03-14 01:00:00
C0417,P007,1,2023-03-14 02:00:00
C0802,P040,4,2023-03-14 03:00:00
C0095,P048,4,2023-03-14 04:00:00
C0087,P034,5,2023-03-14 05:00:00
C0077,P010,5,2023-03-14 06:00:00
C0287,P023,3,2023-03-14 07:00:00
C0119,P048,5,2023-03-14 08:00:00
C0813,P020,4,2023-03-14 09:00:00
C0490,P001,2,2023-03-14 10:00:00
C0911,P039,1,2023-03-14 11:00:00
C0451,P018,3,2023-03-14 12:00:00
C0499,P038,2,2023-03-14 13:00:00
C0164,P027,1,2023-03-14 14:00:00
C0181,P016,1,2023-03-14 15:00:00
C0468,P005,1,2023-03-14 16:00:00
C0909,P018,2,2023-03-14 17:00:00
C0734,P037,3,2023-03-14 18:00:00
C0822,P027,3,2023-03-14 19:00:00
C0943,P001,1,2023-03-14 20:00:00
C0977,P037,2,2023-03-14 21:00:00
C0006,P036,1,2023-03-14 22:00:00
C0329,P003,5,2023-03-14 23:00:00
C0774,P021,3,2023-03-15 00:00:00
C0672,P025,4,2023-03-15 01:00:00
C0150,P048,1,2023-03-15 02:00:00
C0084,P042,5,2023-03-15 03:00:00
C0146,P035,3,2023-03-15 04:00:00
C0623,P012,2,2023-03-15 05:00:00
C0380,P031,3,2023-03-15 06:00:00
C0914,P016,2,2023-03-15 07:00:00
C0547,P040,2,2023-03-15 08:00:00
C0284,P035,1,2023-03-15 09:00:00
C0699,P045,1,2023-03-15 10:00:00
C0081,P018,3,2023-03-15 11:00:00
C0513,P034,5,2023-03-15 12:00:00
C0896,P045,3,2023-03-15 13:00:00
C0814,P039,4,2023-03-15 14:00:00
C0708,P027,2,2023-03-15 15:00:00
C0915,P000,2,2023-03-15 16:00:00
C0522,P041,1,2023-03-15 17:00:00
C0745,P017,5,2023-03-15 18:00:00
C0385,P047,1,2023-03-15 19:00:00
C0706,P039,4,2023-03-15 20:00:00
C0470,P032,3,2023-03-15 21:00:00
C0118,P011,3,2023-03-15 22:00:00
C0395,P007,5,2023-03-15 23:00:00
C0531,P023,1,2023-03-16 00:00:00
C0260,P015,1,2023-03-16 01:00:00
C0804,P049,4,2023-03-16 02:00:00
C0933,P003,3,2023-03-16 03:00:00
C0255,P037,1,2023-03-16 04:00:00
C0733,P043,5,2023-03-16 05:00:00
C0904,P026,3,2023-03-16 06:00:00
C0225,P008,4,2023-03-16 07:00:00
C0052,P046,5,2023-03-16 08:00:00
C0939,P015,2,2023-03-16 09:00:00
C0866,P011,4,2023-03-16 10:00:00
C0499,P030,5,2023-03-16 11:00:00
C0505,P023,1,2023-03-16 12:00:00
C0853,P013,2,2023-03-16 13:00:00
C0363,P044,4,2023-03-16 14:00:00
C0279,P024,1,2023-03-16 15:00:00
C0592,P033,2,2023-03-16 16:00:00
C0713,P002,3,2023-03-16 17:00:00
C0157,P023,1,2023-03-16 18:00:00
C0631,P041,5,2023-03-16 19:00:00
C0058,P008,4,2023-03-16 20:00:00
C0726,P025,2,2023-03-16 21:00:00
C0127,P019,1,2023-03-16 22:00:00
C0735,P039,3,2023-03-16 23:00:00
C0720,P009,4,2023-03-17 00:00:00
C0881,P018,4,2023-03-17 01:00:00
C0114,P002,1,2023-03-17 02:00:00
C0208,P023,3,2023-03-17 03:00:00
C0525,P004,2,2023-03-17 04:00:00
C0520,P002,1,2023-03-17 05:00:00
C0551,P026,2,2023-03-17 06:00:00
C0961,P015,4,2023-03-17 07:00:00
C0236,P048,2,2023-03-17 08:00:00
C0280,P014,3,2023-03-17 09:00:00
C0358,P034,5,2023-03-17 10:00:00
C0200,P011,3,2023-03-17 11:00:00
C0757,P040,2,2023-03-17 12:00:00
C0277,P043,1,2023-03-17 13:00:00
C0234,P025,4,2023-03-17 14:00:00
C0493,P046,5,2023-03-17 15:00:00
C0003,P033,1,2023-03-17 16:00:00
C0665,P022,1,2023-03-17 17:00:00
C0441,P030,3,2023-03-17 18:00:00
C0028,P049,2,2023-03-17 19:00:00
C0108,P019,3,2023-03-17 20:00:00
C0609,P011,2,2023-03-17 21:00:00
C0726,P022,3,2023-03-17 22:00:00
C0804,P003,1,2023-03-17 23:00:00
C0074,P022,4,2023-03-18 00:00:00
C0837,P047,2,2023-03-18 01:00:00
C0145,P047,5,2023-03-18 02:00:00
C0127,P000,5,2023-03-18 03:00:00
C0852,P024,1,2023-03-18 04:00:00
C0041,P001,3,2023-03-18 05:00:00
C0355,P029,3,2023-03-18 06:00:00
C0040,P002,1,2023-03-18 07:00:00
C0933,P020,5,2023-03-18 08:00:00
C0033,P024,5,2023-03-18 09:00:00
C0016,P019,3,2023-03-18 10:00:00
C0676,P048,2,2023-03-18 11:00:00
C0152,P021,4,2023-03-18 12:00:00
C0997,P020,2,2023-03-18 13:00:00
C0377,P032,5,2023-03-18 14:00:00
C0587,P037,2,2023-03-18 15:00:00
C0598,P014,4,2023-03-18 16:00:00
C0628,P045,2,2023-03-18 17:00:00
C0873,P014,2,2023-03-18 18:00:00
C0341,P045,2,2023-03-18 19:00:00
C0980,P024,2,2023-03-18 20:00:00
C0026,P020,1,2023-03-18 21:00:00
C0824,P023,5,2023-03-18 22:00:00
C0286,P004,4,2023-03-18 23:00:00
C0645,P005,5,2023-03-19 00:00:00
C0730,P048,1,2023-03-19 01:00:00
C0167,P042,1,2023-03-19 02:00:00
C0609,P047,1,2023-03-19 03:00:00
C0267,P043,1,2023-03-19 04:00:00
C0748,P046,2,2023-03-19 05:00:00
C0820,P022,5,2023-03-19 06:00:00
C0454,P003,3,2023-03-19 07:00:00
C0905,P026,4,2023-03-19 08:00:00
C0684,P017,1,2023-03-19 09:00:00
C0400,P020,5,2023-03-19 10:00:00
C0921,P027,1,2023-03-19 11:00:00
C0980,P034,1,2023-03-19 12:00:00
C0475,P021,1,2023-03-19 13:00:00
C0701,P039,1,2023-03-19 14:00:00
C0633,P022,1,2023-03-19 15:00:00
C0557,P002,4,2023-03-19 16:00:00
C0575,P039,5,2023-03-19 17:00:00
C0129,P049,1,2023-03-19 18:00:00
C0821,P009,1,2023-03-19 19:00:00
C0362,P024,1,2023-03-19 20:00:00
C0704,P048,1,2023-03-19 21:00:00
C0818,P007,2,2023-03-19 22:00:00
C0692,P010,2,2023-03-19 23:00:00
C0291,P004,3,2023-03-20 00:00:00
C0370,P044,1,2023-03-20 01:00:00
C0793,P036,3,2023-03-20 02:00:00
C0028,P044,4,2023-03-20 03:00:00
C0148,P037,3,2023-03-20 04:00:00
C0778,P028,5,2023-03-20 05:00:00
C0295,P004,2,2023-03-20 06:00:00
C0010,P008,2,2023-03-20 07:00:00
C0511,P047,1,2023-03-20 08:00:00
C0675,P001,1,2023-03-20 09:00:00
C0112,P000,4,2023-03-20 10:00:00
C0186,P039,4,2023-03-20 11:00:00
C0806,P029,5,2023-03-20 12:00:00
C0743,P010,1,2023-03-20 13:00:00
C0226,P027,1,2023-03-20 14:00:00
C0309,P043,4,2023-03-20 15:00:00
C0097,P011,4,2023-03-20 16:00:00
C0054,P038,4,2023-03-20 17:00:00
C0622,P025,2,2023-03-20 18:00:00
C0663,P012,3,2023-03-20 19:00:00
C0757,P007,3,2023-03-20 20:00:00
C0405,P027,1,2023-03-20 21:00:00
C0068,P029,2,2023-03-20 22:00:00
C0311,P008,4,2023-03-20 23:00:00
C0288,P038,1,2023-03-21 00:00:00
C0761,P030,2,2023-03-21 01:00:00
C0547,P020,5,2023-03-21 02:00:00
C0750,P046,2,2023-03-21 03:00:00
C0147,P033,1,2023-03-21 04:00:00
C0466,P030,3,2023-03-21 05:00:00
C0738,P024,4,2023-03-21 06:00:00
C0243,P011,5,2023-03-21 07:00:00
